Gender,Hometown,Live,Greek_,HrsWork,ParntsMar,GPA,SitArea,SkipClass,TextSpd,HrsStudy,CheatEx,Organztns,Relimport,RelPref,RelServs,TimesPray,DiffRel_,Abortion,Euthanasia,SameMarr,Weight,Height,IdlWt,IdlHt,ViewWt,WtTry,SelfAttr,MakeFrnds,ImportFeat,PeopKiss,LongRels,AgeMarry,v1st_child,Children,Siblings,HrsExer,MinsExer,SmokeCig,HrsSleep,ExerReason,FitnMemb,FakeID,DaysAlco,SmokedMJ,LegalMJ_,DrnksUsl,BingeDrk,Virgin,SexNoRel,CheatdSO,CheatTel,SexPartns,UsePtotn
Female,A big city  ,Dorm               ,No ,None      ,Other or Don't Know,3.35,Front ,0,200,25,No ,4,Very important  ,Other     ,4,7,No      ,No ,No ,Yes     ,140,65,125,65,About right,Lose         ,Yes   ,No preference  ,Trust          ,2,1,24,24,2,3,1,45,No ,7,Weight control,Yes,No ,1,No ,No ,1 or 2,0,Yes,No ,No ,Yes,0,Yes
Female,A small town,Dorm               ,No ,None      ,Married            ,3.98,Middle,0,400,7,No ,2,Fairly Important,Catholic  ,2,2,Yes     ,No ,No ,No      ,125,65,115,65,About right,Lose         ,Unsure,Opposite gender,Sense of humor ,4,1,25,28,2,1,5.5,30,No ,6.5,Weight control,Yes,No ,6,No ,Yes,5 or 6,2,Yes,No ,No ,Yes,0,NA
Female,Suburban    ,At home            ,No ,11 to 20  ,Married            ,3,Front ,0,350,18,No ,5,Fairly Important,Protestant,8,10,No      ,No ,No ,Yes     ,117,65,115,67,About right,Lose         ,Unsure,Opposite gender,Personality    ,9,7,24,26,3,2,6,75,No ,7,Reduce stress ,No ,No ,0,No ,No ,0,0,Yes,No ,Yes,No ,0,Yes
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3.22,Middle,2,275,6,No ,2,Fairly Important,Catholic  ,1,3,Yes     ,No ,Yes,Yes     ,150,65,130,70,Overweight ,Lose         ,Yes   ,Same gender    ,Sense of humor ,15,0,27,27,3,0,5,60,No ,6,Weight control,Yes,No ,10,Yes,Yes,>8    ,10,Yes,No ,No ,No ,0,Yes
Female,A small town,Dorm               ,No ,None      ,Married            ,3.3,Middle,1,250,10,No ,1,Not important   ,Catholic  ,0,2,Yes     ,Yes,Yes,Not sure,136,65,115,66,Overweight ,Lose         ,Unsure,No preference  ,Sense of humor ,8,1,30,32,3,2,2,30,No ,7,Weight control,Yes,No ,10,No ,No ,5 or 6,6,Yes,No ,No ,NA,0,NA
Female,Suburban    ,Dorm               ,Yes,>20       ,Other or Don't Know,3.12,Middle,1,500,4,No ,2,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,No      ,135,65,120,64,About right,Lose         ,Yes   ,Same gender    ,Sense of humor ,10,2,25,29,3,2,3,60,No ,7.5,Weight control,Yes,No ,10,No ,No ,3 or 4,2,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,NA,Married            ,3.53,NA,0,300,20,No ,3,NA,Catholic  ,4,7,Yes     ,NA,NA,Not sure,120,65,110,69,About right,Lose         ,Yes   ,Opposite gender,NA,10,2,26,29,2,1,10,45,No ,6,NA,Yes,No ,10,No ,No ,3 or 4,0,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,2.45,Middle,0,200,40,No ,3,Not important   ,Other     ,0,1,Yes     ,Yes,Yes,Not sure,125,65,130,70,About right,Nothing      ,Yes   ,No preference  ,Personality    ,0,0,30,32,1,2,7,60,No ,5.5,Reduce stress ,No ,No ,0,No ,No ,0,0,Yes,No ,No ,No ,0,Yes
Female,Suburban    ,Dorm               ,No ,1 to 10   ,Married            ,3.76,Middle,1,300,20,No ,2,Fairly Important,Protestant,1,5,Yes     ,No ,No ,No      ,180,65,130,65,Overweight ,Lose         ,Yes   ,Opposite gender,Trust          ,3,2,22,30,2,1,2,30,No ,7,Health        ,Yes,No ,2,No ,No ,5 or 6,1,Yes,No ,No ,Yes,0,Yes
Female,Rural       ,Apartment          ,No ,None      ,Divorced           ,3.73,Middle,0,550,22,No ,1,Fairly Important,Other     ,0,3,Yes     ,Yes,No ,No      ,135,65,125,65,Overweight ,Lose         ,Unsure,Opposite gender,Sense of humor ,4,2,26,28,0,1,6,45,No ,8,Get muscular  ,No ,No ,4,No ,No ,3 or 4,0,Yes,No ,No ,No ,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.89,Back  ,0,300,5,No ,3,Fairly Important,Other     ,0,1,Not sure,Yes,Yes,Not sure,114,65,110,67,About right,Stay the same,Yes   ,No preference  ,Personality    ,20,0,25,27,3,2,5,45,No ,7.5,Health        ,Yes,No ,15,No ,Yes,3 or 4,12,Yes,Yes,No ,Yes,0,Yes
Female,Rural       ,Dorm               ,No ,None      ,Married            ,NA,Front ,0,400,7,No ,1,Not important   ,Catholic  ,0,1,Yes     ,Yes,Yes,Not sure,140,65,132,67,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,5,2,26,28,3,1,5,45,No ,8,Health        ,Yes,No ,1,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Female,Rural       ,Dorm               ,No ,None      ,Married            ,3.86,Middle,0,350,25,No ,2,Not important   ,Protestant,0,0,Yes     ,Yes,Yes,Yes     ,135,65,125,63,About right,Stay the same,Yes   ,Opposite gender,Easy to talk to,2,1,26,27,2,2,4,60,No ,8,Get muscular  ,Yes,No ,8,No ,No ,3 or 4,6,Yes,No ,No ,No ,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.54,Front ,0,300,35,No ,3,Fairly Important,Catholic  ,2,5,No      ,Yes,Yes,Not sure,117,65,105,68,About right,Lose         ,Unsure,No preference  ,Personality    ,1,0,33,34,2,2,2.5,45,No ,6.5,Health        ,Yes,No ,0,No ,No ,0,0,Yes,No ,NA,Yes,0,NA
Female,Rural       ,Dorm               ,Yes,1 to 10   ,Married            ,3.5,Middle,2,300,5,No ,2,Not important   ,Agnostic  ,0,5,Yes     ,Yes,Yes,Yes     ,135,65,125,67,About right,Lose         ,Yes   ,Same gender    ,Sense of humor ,22,0,26,28,3,2,3,30,No ,8,Weight control,No ,Yes,15,Yes,Yes,>8    ,15,Yes,No ,No ,NA,0,Yes
Female,Rural       ,Dorm               ,No ,None      ,Married            ,4,Middle,0,500,40,No ,2,Very important  ,Protestant,8,7,No      ,Yes,Yes,Yes     ,120,65,110,66,About right,Lose         ,Unsure,Opposite gender,NA,5,1,25,26,3,1,7,45,No ,7.5,Weight control,Yes,No ,0,No ,No ,1 or 2,0,Yes,No ,No ,No ,0,NA
Female,Rural       ,Dorm               ,No ,>20       ,Married            ,4,Front ,5,300,50,No ,3,Very important  ,Catholic  ,5,10,Not sure,Yes,No ,Yes     ,115,65,110,67,About right,Nothing      ,No    ,No preference  ,Trust          ,3,2,23,24,4,3,1,60,No ,5,Health        ,Yes,No ,0,No ,Yes,0,0,Yes,No ,No ,Yes,0,NA
Female,A small town,Dorm               ,No ,1 to 10   ,Divorced           ,3.56,Front ,0,300,25,No ,2,Fairly Important,Catholic  ,4,2,Yes     ,No ,Yes,No      ,125,65,120,68,About right,Lose         ,Unsure,No preference  ,Easy to talk to,1,0,26,28,2,2,5,60,No ,6.5,Health        ,Yes,No ,5,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Female,A small town,Dorm               ,No ,None      ,Married            ,NA,Back  ,0,400,10,No ,1,Fairly Important,Protestant,0,15,No      ,No ,No ,No      ,100,65,100,NA,About right,Nothing      ,Yes   ,Opposite gender,Personality    ,1,0,22,23,13,2,0,0,No ,5,Don't exercise,No ,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,NA
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,2.93,Front ,1,350,6,No ,3,Fairly Important,Catholic  ,0,0,Yes     ,Yes,Yes,No      ,120,65,115,68,About right,Stay the same,Yes   ,No preference  ,Easy to talk to,NA,5,26,27,3,1,10,75,No ,7.5,Get muscular  ,Yes,No ,12,No ,No ,3 or 4,7,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.3,Middle,0,600,40,Yes,3,Fairly Important,Other     ,1,2,No      ,Yes,Yes,Yes     ,135,65,120,70,Overweight ,Lose         ,Yes   ,Same gender    ,Trust          ,2,0,27,30,3,1,6,60,No ,NA,Weight control,Yes,No ,3,No ,No ,5 or 6,3,Yes,No ,No ,Yes,0,Yes
Male  ,NA,Dorm               ,No ,None      ,Married            ,3.8,Middle,0,400,7,No ,2,NA,NA,5,NA,Not sure,NA,No ,NA,125,65,135,72,About right,Stay the same,NA,Same gender    ,NA,NA,NA,25,27,2,3,5,45,No ,8,NA,Yes,No ,0,No ,Yes,NA,0,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,11 to 20  ,Married            ,3.1,Middle,0,385,22,No ,3,Very important  ,Catholic  ,0,50,No      ,No ,No ,Yes     ,130,65,120,65,About right,Lose         ,Yes   ,No preference  ,Personality    ,2,0,25,25,6,2,5,60,No ,6,Health        ,No ,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Female,Rural       ,At home            ,No ,>20       ,Married            ,3.35,Front ,0,600,30,No ,NA,Very important  ,Other     ,16,50,Yes     ,No ,No ,Yes     ,125,65,100,65,About right,Lose         ,Unsure,Opposite gender,Personality    ,2,1,22,22,5,4,3,45,No ,7,Weight control,No ,NA,0,No ,No ,0,0,Yes,No ,No ,Yes,0,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,2.7,Middle,1,300,1,No ,3,Fairly Important,Catholic  ,2,7,Yes     ,Yes,No ,Yes     ,140,65,120,64,Overweight ,Lose         ,Unsure,No preference  ,Easy to talk to,3,1,24,25,6,1,3,45,No ,7,Health        ,Yes,No ,8,No ,Yes,5 or 6,8,Yes,No ,No ,Yes,0,NA
Female,A small town,Dorm               ,No ,NA,Married            ,3.5,Middle,0,250,30,No ,3,Very important  ,Protestant,5,10,Not sure,No ,Yes,Yes     ,120,65,115,65,About right,Lose         ,No    ,No preference  ,Sense of humor ,5,3,21,24,3,0,5,30,No ,7,Weight control,No ,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Male  ,A big city  ,Apartment          ,No ,None      ,Married            ,3.2,Front ,0,300,12,No ,3,Not important   ,Other     ,1,0,Yes     ,Yes,Yes,Not sure,125,66,155,72,Underweight,Gain         ,Unsure,Same gender    ,Easy to talk to,NA,4,27,28,2,2,2,60,No ,7,Health        ,Yes,Yes,4,Yes,No ,3 or 4,NA,Yes,Yes,No ,No ,NA,NA
Female,Rural       ,Apartment          ,No ,None      ,Married            ,3,Middle,0,160,30,Yes,2,Very important  ,Other     ,4,10,No      ,Yes,Yes,No      ,135,66,120,66,About right,Lose         ,Yes   ,No preference  ,Personality    ,20,5,24,26,2,1,5,30,No ,7.5,Health        ,Yes,No ,7,Yes,Yes,1 or 2,0,No ,Yes,No ,NA,3,Yes
Male  ,A small town,Apartment          ,No ,11 to 20  ,Married            ,2.6,Middle,0,200,15,No ,0,Very important  ,Catholic  ,0,7,Yes     ,Yes,No ,Not sure,160,66,155,70,About right,Lose         ,Yes   ,Opposite gender,Sense of humor ,3,3,23,27,2,2,12,120,No ,7,Reduce stress ,No ,No ,1,No ,Yes,0,0,No ,No ,Yes,Yes,2,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,2.64,Middle,0,550,12,No ,4,Fairly Important,Other     ,0,7,Not sure,Yes,Yes,Yes     ,131,66,125,65,About right,Lose         ,Unsure,Same gender    ,Personality    ,6,4,24,26,2,1,15,45,No ,7,Enjoyment     ,No ,No ,2,No ,No ,5 or 6,0,Yes,No ,NA,NA,0,NA
Female,Rural       ,Apartment          ,Yes,11 to 20  ,Married            ,2.34,Middle,0,375,13,No ,3,Fairly Important,Catholic  ,0,NA,Yes     ,Yes,NA,Not sure,240,66,145,66,Overweight ,Lose         ,Unsure,Opposite gender,Trust          ,NA,1,NA,NA,0,1,0,45,No ,7,Health        ,No ,No ,9,No ,No ,1 or 2,2,Yes,Yes,No ,Yes,0,NA
Male  ,Suburban    ,Dorm               ,No ,None      ,Divorced           ,3.67,Front ,0,300,25,No ,3,Very important  ,Protestant,4,7,No      ,NA,NA,No      ,140,66,155,74,About right,Gain         ,NA,No preference  ,NA,NA,NA,25,30,2,0,6,120,No ,7,Enjoyment     ,No ,No ,0,No ,No ,0,0,Yes,No ,No ,NA,0,NA
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3.6,Front ,0,130,21,No ,1,Very important  ,Protestant,4,75,Not sure,No ,Yes,Yes     ,122,66,115,68,About right,Lose         ,Yes   ,Opposite gender,Personality    ,39,3,26,29,2,3,6,30,No ,6.5,Health        ,No ,No ,8,Yes,Yes,1 or 2,4,No ,Yes,Yes,Yes,8,Yes
Male  ,Suburban    ,Soror or Frat House,Yes,None      ,Married            ,3.49,Back  ,2,300,14,No ,2,Fairly Important,Other     ,0,1,Yes     ,Yes,Yes,Yes     ,145,66,170,72,About right,Stay the same,Yes   ,Same gender    ,Easy to talk to,15,2,28,30,2,1,6,105,No ,8,Get muscular  ,Yes,Yes,10,Yes,Yes,5 or 6,4,No ,Yes,No ,No ,10,Yes
Female,A big city  ,Apartment          ,No ,11 to 20  ,Divorced           ,1.93,Front ,0,250,13,No ,1,Very important  ,Other     ,1,3,Not sure,Yes,No ,No      ,157,66,142,66,About right,Lose         ,Yes   ,No preference  ,NA,4,3,27,27,6,16,15.5,45,No ,6.5,Weight control,No ,No ,0,No ,No ,1 or 2,0,No ,No ,No ,Yes,4,No 
Male  ,A small town,Apartment          ,No ,11 to 20  ,Married            ,2.51,Back  ,1,325,20,No ,1,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,Not sure,194,66,177,70,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,12,2,27,28,2,1,3,90,No ,6,Weight control,Yes,No ,20,Yes,Yes,1 or 2,3,No ,Yes,Yes,Yes,4,Yes
Female,Suburban    ,Dorm               ,NA,None      ,Divorced           ,3.67,Middle,0,500,18,NA,3,Not important   ,NA,0,0,Yes     ,Yes,Yes,NA,115,66,110,64,About right,Lose         ,Yes   ,Same gender    ,Easy to talk to,35,3,NA,NA,0,0,5,30,No ,7,Weight control,Yes,No ,12,Yes,Yes,3 or 4,12,No ,Yes,NA,No ,3,Yes
Female,Rural       ,At home            ,No ,11 to 20  ,Married            ,3,Middle,0,200,15,No ,1,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,Not sure,125,66,120,66,About right,Lose         ,Yes   ,Opposite gender,Personality    ,10,2,NA,35,2,1,2,30,Yes,6,Health        ,No ,No ,10,Yes,Yes,3 or 4,1,No ,Yes,No ,Yes,5,Yes
Male  ,A small town,At home            ,No ,None      ,Married            ,3.54,Middle,0,450,30,No ,0,Not important   ,Other     ,0,0,Not sure,No ,Yes,No      ,160,66,120,70,Overweight ,Lose         ,No    ,Opposite gender,Sense of humor ,0,0,30,NA,0,2,5,60,No ,7.5,Weight control,No ,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,2.77,Middle,0,300,14,No ,0,Not important   ,Catholic  ,0,4,Yes     ,Yes,No ,Yes     ,127,66,115,67,About right,Lose         ,Yes   ,Opposite gender,Personality    ,NA,3,26,27,4,2,7,60,No ,8,Health        ,No ,No ,12,Yes,No ,5 or 6,8,No ,Yes,No ,Yes,2,Yes
Male  ,A small town,Dorm               ,No ,None      ,Married            ,2.88,Middle,0,250,NA,No ,0,Fairly Important,Catholic  ,1,2,Yes     ,Yes,Yes,Yes     ,117,66,125,75,Underweight,Nothing      ,Yes   ,Opposite gender,Trust          ,6,0,25,NA,0,2,0,0,No ,6,Don't exercise,No ,No ,8,No ,No ,3 or 4,4,Yes,Yes,No ,Yes,0,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.24,Back  ,0,400,10,No ,0,Not important   ,Protestant,0,0,Yes     ,Yes,Yes,Yes     ,160,66,155,70,About right,Lose         ,Yes   ,Same gender    ,Sense of humor ,1,1,30,30,2,1,1.5,30,No ,7.5,Get muscular  ,Yes,No ,6,No ,Yes,5 or 6,1,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,1 to 10   ,Married            ,3.2,Front ,0,350,NA,No ,4,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,Yes     ,130,66,128,67,About right,Lose         ,Yes   ,No preference  ,Sense of humor ,60,1,30,32,2,2,2,30,No ,7,Health        ,Yes,Yes,8,Yes,Yes,7 or 8,8,No ,Yes,No ,Yes,11,Yes
Female,Suburban    ,Apartment          ,No ,11 to 20  ,Married            ,3.78,Front ,0,200,10,Yes,1,Not important   ,Atheist   ,0,0,Yes     ,Yes,Yes,Not sure,130,66,115,67,About right,Lose         ,Yes   ,Opposite gender,Personality    ,40,7,26,30,2,2,2,45,No ,8,Weight control,No ,No ,12,Yes,Yes,7 or 8,10,No ,Yes,Yes,Yes,6,No 
Female,Suburban    ,Dorm               ,No ,None      ,Divorced           ,3.58,Back  ,0,500,5,No ,3,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,No      ,170,66,113,70,Overweight ,Lose         ,No    ,Same gender    ,Sense of humor ,5,1,25,28,1,0,2,30,No ,10,Weight control,No ,No ,6,Yes,Yes,3 or 4,0,No ,No ,Yes,Yes,3,Yes
Male  ,A big city  ,Apartment          ,No ,>20       ,Divorced           ,2,Front ,0,400,6,No ,4,Fairly Important,Catholic  ,1,3,Yes     ,No ,Yes,No      ,120,66,150,70,Underweight,Gain         ,Unsure,Opposite gender,Trust          ,20,4,24,24,6,1,1,15,No ,4,Other         ,No ,Yes,25,No ,Yes,5 or 6,5,No ,Yes,No ,Yes,15,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.4,Middle,0,300,21,No ,2,Fairly Important,Catholic  ,0,0,Yes     ,Yes,No ,No      ,165,66,150,70,Overweight ,Lose         ,Unsure,Same gender    ,NA,3,1,25,27,3,2,3,90,No ,7,Weight control,Yes,No ,8,Yes,Yes,7 or 8,8,No ,Yes,No ,Yes,2,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.78,Middle,2,50,30,Yes,2,Very important  ,Other     ,1,20,Yes     ,Yes,Yes,Yes     ,150,66,200,74,About right,Stay the same,Yes   ,No preference  ,Personality    ,1,1,26,27,3,1,1.5,60,No ,7,Get muscular  ,No ,No ,8,No ,No ,5 or 6,6,No ,No ,No ,No ,1,Yes
Female,A small town,Apartment          ,No ,None      ,Married            ,3.63,Front ,0,750,30,No ,3,Fairly Important,Protestant,2,5,Not sure,Yes,Yes,Yes     ,130,66,115,66,About right,Lose         ,Yes   ,No preference  ,Easy to talk to,15,2,25,30,2,1,3.5,60,No ,7,Reduce stress ,Yes,No ,8,No ,No ,7 or 8,8,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,11 to 20  ,Married            ,3.7,Back  ,0,400,20,No ,2,Fairly Important,Other     ,0,0,Not sure,Yes,Yes,No      ,160,66,120,66,Overweight ,Lose         ,Yes   ,Opposite gender,Personality    ,12,2,25,27,4,3,6,60,No ,5,Weight control,Yes,No ,12,Yes,Yes,5 or 6,12,Yes,Yes,No ,Yes,0,No 
Male  ,A small town,Apartment          ,No ,>20       ,Married            ,3.23,Middle,0,400,10,No ,0,Not important   ,Atheist   ,0,0,Yes     ,Yes,Yes,No      ,130,66,120,70,About right,Lose         ,Yes   ,No preference  ,Sense of humor ,3,0,28,28,2,2,0.5,30,No ,7,Health        ,No ,No ,2,Yes,Yes,>8    ,1,Yes,Yes,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,1 to 10   ,Married            ,3.95,NA,0,320,27,No ,2,Fairly Important,Agnostic  ,0,3,NA,Yes,No ,Yes     ,220,66,140,68,NA,Lose         ,Yes   ,No preference  ,NA,19,4,28,30,2,1,3,30,Yes,6.5,Health        ,NA,No ,10,Yes,Yes,5 or 6,6,NA,Yes,No ,No ,11,Yes
Female,A big city  ,Apartment          ,No ,None      ,Married            ,3,Front ,2,300,4,No ,0,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,No      ,140,66,120,65,About right,Lose         ,Yes   ,Opposite gender,Easy to talk to,NA,3,23,25,3,1,5,60,No ,8,Weight control,Yes,Yes,10,Yes,Yes,5 or 6,8,No ,Yes,No ,No ,10,No 
Female,A small town,At home            ,No ,>20       ,Other or Don't Know,3.26,Front ,0,400,5,No ,1,Fairly Important,Protestant,1,4,Not sure,Yes,Yes,Yes     ,150,66,140,66,Overweight ,Lose         ,Yes   ,Opposite gender,Personality    ,15,5,25,23,2,3,2,60,No ,7.5,Weight control,Yes,No ,2,No ,No ,3 or 4,0,No ,Yes,No ,No ,10,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.24,Back  ,0,200,40,No ,2,Fairly Important,Catholic  ,0,3,Yes     ,Yes,Yes,Yes     ,130,66,125,66,About right,Stay the same,Unsure,Opposite gender,Personality    ,30,0,26,28,2,0,2,60,No ,7.5,Health        ,Yes,No ,12,Yes,No ,5 or 6,10,No ,Yes,No ,Yes,4,No 
Female,Rural       ,Apartment          ,No ,11 to 20  ,Divorced           ,3.71,Back  ,0,200,30,No ,2,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,No      ,135,66,120,NA,About right,Lose         ,Yes   ,Opposite gender,Trust          ,10,1,26,28,2,1,2,45,No ,5,Health        ,Yes,No ,6,No ,No ,5 or 6,6,No ,No ,No ,Yes,3,Yes
Female,Suburban    ,Dorm               ,No ,11 to 20  ,Married            ,3.4,Middle,0,600,10,No ,3,Not important   ,Catholic  ,1,0,Yes     ,NA,Yes,No      ,125,66,120,66,About right,Lose         ,Yes   ,Opposite gender,Personality    ,25,2,26,27,3,2,3,60,No ,8,Weight control,Yes,No ,10,Yes,Yes,3 or 4,2,No ,No ,Yes,No ,2,No 
Female,Rural       ,Dorm               ,No ,1 to 10   ,Married            ,3.48,Middle,2,500,3,Yes,3,Not important   ,Protestant,0,0,Yes     ,Yes,Yes,Not sure,175,66,135,67,Overweight ,Lose         ,Unsure,No preference  ,Easy to talk to,15,2,25,27,2,1,0,30,No ,8.5,Weight control,No ,No ,3,Yes,Yes,1 or 2,0,No ,No ,No ,Yes,2,No 
Female,A small town,Apartment          ,No ,NA,Divorced           ,2.4,Front ,0,300,6,No ,1,Not important   ,Protestant,1,0,Yes     ,Yes,Yes,No      ,165,66,135,66,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,4,1,25,28,2,4,2.5,45,No ,7.5,Health        ,No ,No ,10,Yes,Yes,1 or 2,2,No ,No ,No ,Yes,1,Yes
Female,Suburban    ,Dorm               ,No ,>20       ,Married            ,3.23,Front ,0,700,5,No ,1,Fairly Important,Jewish    ,0,0,NA,Yes,Yes,Yes     ,130,66,120,68,About right,Lose         ,Yes   ,Opposite gender,Sense of humor ,50,4,27,30,2,1,0,0,Yes,8.5,Don't exercise,No ,No ,1,Yes,No ,7 or 8,1,No ,Yes,Yes,No ,16,No 
Male  ,Suburban    ,Dorm               ,No ,>20       ,Divorced           ,3.35,Middle,0,250,20,No ,3,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,No      ,135,66,160,72,About right,Stay the same,Unsure,Same gender    ,Personality    ,13,2,23,25,1,1,0,0,No ,7,Get muscular  ,Yes,No ,0,No ,Yes,3 or 4,0,No ,Yes,No ,No ,5,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Divorced           ,2.97,Back  ,0,550,4,No ,0,Not important   ,Atheist   ,0,0,Yes     ,Yes,Yes,No      ,140,66,122,68,About right,Lose         ,Yes   ,No preference  ,Sense of humor ,25,1,25,29,2,1,4,45,No ,6,Weight control,Yes,No ,20,Yes,Yes,5 or 6,15,No ,Yes,No ,Yes,4,No 
Female,Suburban    ,Apartment          ,No ,1 to 10   ,Married            ,3.58,Front ,1,400,12,No ,1,Fairly Important,Catholic  ,0,1,Yes     ,No ,Yes,Not sure,135,66,110,66,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,25,3,NA,29,4,4,2.5,45,No ,7,Weight control,Yes,Yes,14,Yes,Yes,>8    ,12,No ,No ,Yes,Yes,4,Yes
Female,Suburban    ,Dorm               ,Yes,1 to 10   ,Other or Don't Know,2.7,Middle,1,500,15,No ,3,Fairly Important,Other     ,1,4,Yes     ,Yes,Yes,No      ,170,66,150,68,Overweight ,Lose         ,Yes   ,Opposite gender,NA,5,2,27,27,1,1,1.5,30,No ,6,Weight control,No ,No ,2,No ,No ,1 or 2,2,No ,Yes,Yes,No ,3,No 
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3.51,Middle,1,250,15,No ,1,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,Yes     ,125,66,120,66,About right,Lose         ,Yes   ,Opposite gender,Sense of humor ,NA,2,25,28,3,1,3,60,No ,8,Health        ,Yes,No ,15,Yes,Yes,>8    ,3,No ,Yes,Yes,No ,10,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,2.6,Middle,2,600,15,No ,0,Fairly Important,Catholic  ,1,1,Yes     ,Yes,Yes,Yes     ,130,66,120,66,About right,Lose         ,Yes   ,Same gender    ,Trust          ,50,1,26,29,2,0,6,75,No ,8,Weight control,Yes,Yes,12,Yes,No ,5 or 6,12,No ,Yes,Yes,Yes,6,No 
Female,NA,NA,No ,None      ,NA,3.79,Middle,0,390,18,No ,0,Fairly Important,Catholic  ,0,0,Not sure,Yes,Yes,NA,160,66,145,67,About right,Lose         ,Yes   ,Opposite gender,Sense of humor ,11,1,28,28,2,2,5,60,No ,7.5,Weight control,Yes,No ,10,Yes,Yes,3 or 4,8,No ,Yes,No ,No ,4,Yes
Female,Rural       ,Apartment          ,No ,None      ,Married            ,3.1,Front ,0,625,10,No ,2,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Yes     ,145,66,135,66,About right,Lose         ,Yes   ,Opposite gender,Sense of humor ,10,4,24,28,3,2,2.5,30,No ,8,Health        ,Yes,No ,12,No ,Yes,5 or 6,9,No ,Yes,No ,Yes,3,Yes
